FIPS,Name of Area,Qualifying Name,State/U.S.-Abbreviation (USPS),Summary Level,Geographic Component,File Identification,Logical Record Number,US,Region,Division,State (Census Code),State (FIPS),County,Census Tract,Geographic Identifier,Tribal Tract,Tribal Block Group,Area (Land),Area (Water),Total Population,Total Population,Population Density (per sq. mile),Area (Land),Households:,"Households: Less than $10,000","Households: $10,000 to $14,999","Households: $15,000 to $19,999","Households: $20,000 to $24,999","Households: $25,000 to $29,999","Households: $30,000 to $34,999","Households: $35,000 to $39,999","Households: $40,000 to $44,999","Households: $45,000 to $49,999","Households: $50,000 to $59,999","Households: $60,000 to $74,999","Households: $75,000 to $99,999","Households: $100,000 to $124,999","Households: $125,000 to $149,999","Households: $150,000 to $199,999","Households: $200,000 or More",Median household income (In 2013 Inflation Adjusted Dollars),Median household income (In 2013 Inflation Adjusted Dollars):,Median household income (In 2013 Inflation Adjusted Dollars): White Alone Householder,Median household income (In 2013 Inflation Adjusted Dollars): Black or African American Alone Householder,Median household income (In 2013 Inflation Adjusted Dollars): American Indian and Alaska Native Alone  Householder,Median household income (In 2013 Inflation Adjusted Dollars): Asian Alone,Median household income (In 2013 Inflation Adjusted Dollars): Native Hawaiian and Other Pacific Islander Alone  Householder,Median household income (In 2013 Inflation Adjusted Dollars): Some Other Race Alone Householder,Median household income (In 2013 Inflation Adjusted Dollars): Two or More Races Householder,Median household income (In 2013 Inflation Adjusted Dollars): Hispanic or Latino Householder,"Median household income (In 2013 Inflation Adjusted Dollars): White Alone Householder, not Hispanic or Latino",Average household income (In 2013 Inflation Adjusted Dollars),Median Family Income (In 2013 Inflation adjusted dollars),Average Family Income (In 2013 Inflation adjusted dollars),Median Nonfamily Household Income (In 2013 Inflation Adjusted Dollars),Average Nonfamily Income (In 2013 Inflation Adjusted Dollars),Median Income For Population 15 years and over:,Median Income For Population 15 years and over: Male,"Median Income For Population 15 years and over: Male: Worked full-time, year-round in the past 12 months",Median Income For Population 15 years and over: Male: Other,Median Income For Population 15 years and over: Female,"Median Income For Population 15 years and over: Female: Worked full-time, year-round in the past 12 months",Median Income For Population 15 years and over: Female: Other,Median Earnings:,Median Earnings: Less than high school graduate,Median Earnings: High school graduate (includes equivalency),Median Earnings: Some college or associate's degree,Median Earnings: Bachelor's degree,Median Earnings: Graduate or professional degree,Median Earnings: Male,Median Earnings: Male: Less than high school graduate,Median Earnings: Male: High school graduate (includes equivalency),Median Earnings: Male: Some college or associate's degree,Median Earnings: Male: Bachelor's degree,Median Earnings: Male: Graduate or professional degree,Median Earnings: Female,Median Earnings: Female: Less than high school graduate,Median Earnings: Female: High school graduate (includes equivalency),Median Earnings: Female: Some college or associate's degree,Median Earnings: Female: Bachelor's degree,Median Earnings: Female: Graduate or professional degree,Median Household Income Occupied housing units:,Median Household Income Occupied housing units: Owner occupied,Median Household Income Occupied housing units: Renter occupied,Percent change between Renter Occupied and Home Owner Occupied 2013,Households:,Households: With earnings,Households: No earnings,Households:,Households: With wage or salary income,Households: No wage or salary income,Households:,Households: With self-employment income,Households: No self-employment income,Households:,"Households: With interest, dividends, or net rental income","Households: No interest, dividends, or net rental income",Households:,Households: With Social Security income,Households: No Social Security income,Households:,Households: With Supplemental Security Income (SSI),Households: No Supplemental Security Income (SSI),Households:,Households: With public assistance income,Households: No public assistance income,Households:,Households: With retirement income,Households: No retirement income,Households:,Households: With Other types of income,Households: No Other types of income,Per capita income (In 2013 Inflation adjusted dollars),Per capita income (In 2013 Inflation adjusted dollars),Per capita income (In 2013 Inflation adjusted dollars),Per capita income (In 2013 Inflation adjusted dollars),Per capita income (In 2013 Inflation adjusted dollars),Per capita income (In 2013 Inflation adjusted dollars),Per capita income (In 2013 Inflation adjusted dollars),Per capita income (In 2013 Inflation adjusted dollars),Per capita income (In 2013 Inflation adjusted dollars),Per capita income (In 2013 Inflation adjusted dollars)
36005002701,"Census Tract 27.01, Bronx County, New York","Census Tract 27.01, Bronx County, New York",ny,140,0,ACSSF,3482,,,,,36,5,2701,14000US36005002701,,,83140,0,3172,3172,98814.55,0.032100535,1059,242,155,47,68,114,58,19,71,66,25,69,69,3,8,45,0,26094,26094,32422,25515,,,,18750,,25625,,36718,29611,40143,12051,15775,13182,15253,27524,9063,10357,31691,8011,21609,16970,31203,16810,173378,,23523,16800,27344,20795,,,21184,17679,31577,11250,,,26094,,26094,#DIV/0!,1059,717,342,1059,682,377,1059,71,988,1059,0,1059,1059,238,821,1059,259,800,1059,177,882,1059,49,1010,1059,98,961,14677,24628,10084,,,,12239,4500,16378,
36005026701,"Census Tract 267.01, Bronx County, New York","Census Tract 267.01, Bronx County, New York",ny,140,0,ACSSF,3668,,,,,36,5,26701,14000US36005026701,,,71400,0,3506,3506,127177.8,0.027567695,1210,109,126,125,119,89,110,64,44,38,101,80,140,38,0,18,9,32599,32599,21544,38429,,74000,,27850,35000,27975,34792,43246,28375,39376,34177,48732,21040,28322,35396,9908,18194,31250,12910,28808,21842,21440,31550,37298,38472,31321,30417,25417,36890,36250,,20888,14261,8558,19746,75878,39792,32599,,32845,#DIV/0!,1210,982,228,1210,960,250,1210,64,1146,1210,63,1147,1210,275,935,1210,84,1126,1210,26,1184,1210,95,1115,1210,164,1046,16500,18909,14587,,29106,,13228,15146,12888,38050
36005025700,"Census Tract 257, Bronx County, New York","Census Tract 257, Bronx County, New York",ny,140,0,ACSSF,3661,,,,,36,5,25700,14000US36005025700,,,157303,17989,1882,1882,30987.06,0.06073503,610,146,29,24,43,50,70,37,41,29,31,17,38,20,10,0,25,30485,30485,20515,32344,,,,27036,56111,27107,,42770,32314,51920,13839,18892,17109,23070,24211,14792,13615,48438,8766,27049,13307,23986,35750,53085,49728,24057,14095,23986,52928,53000,,33618,9840,16250,34107,53136,49728,30485,,29250,#DIV/0!,610,479,131,610,459,151,610,60,550,610,25,585,610,190,420,610,82,528,610,30,580,610,70,540,610,89,521,16129,9392,28401,,,,9869,18820,10433,
36005025500,"Census Tract 255, Bronx County, New York","Census Tract 255, Bronx County, New York",ny,140,0,ACSSF,3659,,,,,36,5,25500,14000US36005025500,,,174375,0,5885,5885,87409.77,0.067326567,2090,460,428,157,131,203,143,77,73,51,179,21,82,54,31,0,0,20000,20000,23217,24688,,,,16387,21902,17100,,28952,24331,29583,12483,24642,12563,15976,19836,9126,10718,16417,8540,16266,12521,17924,25323,6250,87574,17901,16085,18876,16695,16654,,12381,11915,11975,26142,3711,,20000,,18912,#DIV/0!,2090,1392,698,2090,1345,745,2090,142,1948,2090,44,2046,2090,461,1629,2090,455,1635,2090,238,1852,2090,109,1981,2090,298,1792,11331,19338,11195,,2803,,11675,4291,10894,10158
36005002500,"Census Tract 25, Bronx County, New York","Census Tract 25, Bronx County, New York",ny,140,0,ACSSF,3481,,,,,36,5,2500,14000US36005002500,,,127619,0,5108,5108,103665.3,0.049273973,1814,527,401,102,221,60,77,63,0,55,114,93,78,13,0,0,10,14628,14628,14177,11626,,22988,,20784,15721,14951,,26128,20465,30507,11281,14832,12152,15243,22391,9834,10993,24792,9656,16983,16541,14633,23274,30469,48036,18170,18638,15438,14167,,,15339,11731,14292,23690,31458,,14628,,14619,#DIV/0!,1814,1112,702,1814,1014,800,1814,137,1677,1814,15,1799,1814,430,1384,1814,433,1381,1814,148,1666,1814,45,1769,1814,182,1632,10236,12706,9860,,5107,,8827,9183,10802,6834
36005024900,"Census Tract 249, Bronx County, New York","Census Tract 249, Bronx County, New York",ny,140,0,ACSSF,3653,,,,,36,5,24900,14000US36005024900,,,173728,0,0,0,0,0.067076759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
36005024700,"Census Tract 247, Bronx County, New York","Census Tract 247, Bronx County, New York",ny,140,0,ACSSF,3651,,,,,36,5,24700,14000US36005024700,,,140037,7508,1885,1885,34863.13,0.05406859,668,52,23,41,39,75,32,74,40,53,57,43,75,24,37,3,0,39919,39919,41023,45000,,,,37853,,38942,30000,49002,48478,55037,37756,38560,25248,26322,28148,8594,21190,44214,12557,27020,10739,27000,24167,46935,64688,26422,11181,26910,26750,,,31591,9737,27500,23533,55227,82917,39919,,40179,#DIV/0!,668,563,105,668,546,122,668,36,632,668,4,664,668,88,580,668,59,609,668,18,650,668,52,616,668,93,575,18268,13852,20966,,39197,,13467,,14266,13555
36005002400,"Census Tract 24, Bronx County, New York","Census Tract 24, Bronx County, New York",ny,140,0,ACSSF,3480,,,,,36,5,2400,14000US36005002400,,,675614,265837,0,0,0,0.260856035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
36005023704,"Census Tract 237.04, Bronx County, New York","Census Tract 237.04, Bronx County, New York",ny,140,0,ACSSF,3641,,,,,36,5,23704,14000US36005023704,,,67461,0,3645,3645,139940.2,0.026046839,1221,264,238,117,104,59,89,0,33,26,89,67,99,20,0,0,16,19076,19076,19464,23250,,,,16266,,16651,,32263,23042,36829,15890,24392,15504,20094,29677,11488,13538,22168,9054,17500,20475,17639,16717,21250,45500,25811,26892,17083,23935,41429,,15582,10174,19167,16291,14736,45500,19076,,18587,#DIV/0!,1221,938,283,1221,890,331,1221,80,1141,1221,42,1179,1221,194,1027,1221,176,1045,1221,55,1166,1221,107,1114,1221,192,1029,11764,10954,15094,29957,,,9205,,10231,
36005023702,"Census Tract 237.02, Bronx County, New York","Census Tract 237.02, Bronx County, New York",ny,140,0,ACSSF,3639,,,,,36,5,23702,14000US36005023702,,,47571,0,1283,1283,69852.53,0.018367267,346,137,40,30,17,5,0,14,8,9,35,18,24,0,9,0,0,14231,14231,9107,19531,,,,12375,,14750,7917,28754,18000,29477,9028,17426,12083,17995,22400,7910,9414,19231,8008,19221,18879,22778,30179,17014,,19555,18988,23194,19844,,,18462,18702,,35227,17222,,14231,,12361,#DIV/0!,346,215,131,346,207,139,346,15,331,346,0,346,346,67,279,346,52,294,346,48,298,346,14,332,346,23,323,9578,6684,15290,,,,7338,25767,9155,6881
36005023501,"Census Tract 235.01, Bronx County, New York","Census Tract 235.01, Bronx County, New York",ny,140,0,ACSSF,3636,,,,,36,5,23501,14000US36005023501,,,66585,0,3487,3487,135635.5,0.025708613,1085,134,79,141,94,45,59,81,40,34,67,155,106,12,0,0,38,33869,33869,19239,28073,,7356,,38065,,38387,,45155,34167,47727,28698,28546,18065,20437,37083,9223,13603,36875,9685,22314,13848,17569,34625,41402,193004,24167,30150,18958,42215,36042,193340,21250,10132,13958,22188,45150,,33869,,33155,#DIV/0!,1085,888,197,1085,854,231,1085,84,1001,1085,31,1054,1085,149,936,1085,181,904,1085,69,1016,1085,57,1028,1085,123,962,16934,9835,13755,,14385,,18999,,17992,
36005023302,"Census Tract 233.02, Bronx County, New York","Census Tract 233.02, Bronx County, New York",ny,140,0,ACSSF,3635,,,,,36,5,23302,14000US36005023302,,,65227,0,3130,3130,124283.8,0.025184287,941,161,119,226,60,29,66,17,91,37,31,52,23,11,9,9,0,18569,18569,15469,25962,,,,18702,16250,18306,,29739,17742,29658,11118,27129,11172,12409,18452,8491,10049,14979,8797,15379,7474,19946,16917,15160,40560,16899,7019,23092,17112,15326,,14013,8500,18214,16563,14961,7286,18569,,18105,#DIV/0!,941,695,246,941,655,286,941,101,840,941,0,941,941,210,731,941,170,771,941,122,819,941,81,860,941,104,837,10070,12932,11899,,,,8195,14951,9551,19048
36005023100,"Census Tract 231, Bronx County, New York","Census Tract 231, Bronx County, New York",ny,140,0,ACSSF,3632,,,,,36,5,23100,14000US36005023100,,,122237,0,1502,1502,31824.75,0.047195972,407,94,25,19,20,69,9,23,11,40,31,19,40,0,7,0,0,28987,28987,30000,38333,,,,23750,,25682,,35978,29100,37374,12120,31237,13625,13672,25652,10373,13594,48214,10772,23090,8897,15917,26250,24750,47321,23674,10625,15833,26685,,,21875,,16042,24500,21875,,28987,,28599,#DIV/0!,407,310,97,407,310,97,407,66,341,407,9,398,407,52,355,407,48,359,407,49,358,407,2,405,407,55,352,11201,17433,11831,,,,6267,9450,9258,2691
36005002300,"Census Tract 23, Bronx County, New York","Census Tract 23, Bronx County, New York",ny,140,0,ACSSF,3479,,,,,36,5,2300,14000US36005002300,,,104522,0,4672,4672,115769.2,0.040356172,1835,609,377,186,216,84,41,15,19,72,49,27,111,21,8,0,0,13902,13902,12926,15641,2499,,,12750,13897,12874,,23020,18233,26844,11162,15829,10641,11286,29909,9885,9863,24925,8882,21026,17067,25378,21458,25500,,27561,12286,27683,,,,20974,18068,25203,20208,25750,,13902,,13910,#DIV/0!,1835,843,992,1835,778,1057,1835,125,1710,1835,20,1815,1835,656,1179,1835,532,1303,1835,259,1576,1835,152,1683,1835,82,1753,9894,9857,9730,9928,,,10128,11247,9908,6445
36005022901,"Census Tract 229.01, Bronx County, New York","Census Tract 229.01, Bronx County, New York",ny,140,0,ACSSF,3629,,,,,36,5,22901,14000US36005022901,,,119599,0,4854,4854,105116.3,0.046177434,1675,279,203,215,167,76,164,43,85,49,45,72,158,93,0,26,0,23494,23494,13100,33148,,69750,,20625,32663,19059,30577,36729,29225,42855,18626,22282,18321,19410,26018,11212,17326,28657,10492,21063,17435,19230,25904,29861,66630,22962,17396,20547,26719,44565,70417,20161,17500,18136,22277,24188,62946,23494,,22480,#DIV/0!,1675,1297,378,1675,1250,425,1675,186,1489,1675,66,1609,1675,269,1406,1675,171,1504,1675,146,1529,1675,87,1588,1675,234,1441,13971,12028,14367,7764,28959,,12677,12297,11625,24410
36005022703,"Census Tract 227.03, Bronx County, New York","Census Tract 227.03, Bronx County, New York",ny,140,0,ACSSF,3627,,,,,36,5,22703,14000US36005022703,,,41502,0,1812,1812,113080.3,0.016024012,588,63,43,41,36,8,65,21,68,31,66,64,22,14,18,28,0,42500,42500,43125,30435,,125500,,40147,,39345,44813,48929,42549,48188,31630,36471,20179,20156,41250,13608,20278,31018,9523,28326,18587,16894,24746,43988,51719,29324,14813,21250,29375,47778,53750,24673,18750,16098,24110,43869,51719,42500,,42500,#DIV/0!,588,502,86,588,491,97,588,53,535,588,18,570,588,76,512,588,80,508,588,52,536,588,7,581,588,24,564,16706,16767,13987,,40092,,10029,8686,12041,18711
36005022702,"Census Tract 227.02, Bronx County, New York","Census Tract 227.02, Bronx County, New York",ny,140,0,ACSSF,3626,,,,,36,5,22702,14000US36005022702,,,48192,0,1678,1678,90180.94,0.018607036,650,105,48,35,34,41,43,4,24,22,154,52,26,50,2,10,0,42955,42955,22240,49167,,60417,,31912,44659,32426,,45252,54500,54954,19583,26444,17398,20391,48750,9829,15445,37587,7606,26250,15481,27188,40750,48750,57188,30583,16574,34375,51607,51458,41875,19583,10313,14703,33750,48077,,42955,,42955,#DIV/0!,650,508,142,650,489,161,650,28,622,650,0,650,650,94,556,650,46,604,650,34,616,650,23,627,650,71,579,18442,18870,21333,,40428,,12749,28913,17111,
36005022500,"Census Tract 225, Bronx County, New York","Census Tract 225, Bronx County, New York",ny,140,0,ACSSF,3624,,,,,36,5,22500,14000US36005022500,,,179326,0,8287,8287,119688.3,0.069238159,2209,365,106,115,222,187,173,118,133,177,199,170,145,62,37,0,0,32043,32043,46806,24725,,,,34728,,35408,,38942,32639,39853,20950,27272,16104,17840,26413,8621,12295,30283,8354,21738,18670,21423,25811,38103,,22114,19866,21933,17222,39085,,19835,14462,18384,28859,35109,,32043,,31670,#DIV/0!,2209,1839,370,2209,1728,481,2209,173,2036,2209,0,2209,2209,394,1815,2209,209,2000,2209,196,2013,2209,125,2084,2209,332,1877,11501,12861,12697,,,,10349,5020,11400,11293
36005022300,"Census Tract 223, Bronx County, New York","Census Tract 223, Bronx County, New York",ny,140,0,ACSSF,3620,,,,,36,5,22300,14000US36005022300,,,91547,0,5840,5840,165221.5,0.035346496,1786,232,196,153,103,123,187,106,84,143,128,87,167,50,0,19,8,31604,31604,30967,38616,,,,29787,11250,30336,47625,42414,33676,41093,17412,41607,16174,17244,22289,12455,15000,23452,12105,19464,21699,16462,17230,35364,90724,17654,23654,16625,14764,36157,,20643,19972,16250,28824,32011,90724,31604,,31604,#DIV/0!,1786,1352,434,1786,1337,449,1786,100,1686,1786,39,1747,1786,458,1328,1786,291,1495,1786,173,1613,1786,185,1601,1786,467,1319,14617,17774,13812,,33379,,13877,6501,14706,13899
36005022102,"Census Tract 221.02, Bronx County, New York","Census Tract 221.02, Bronx County, New York",ny,140,0,ACSSF,3618,,,,,36,5,22102,14000US36005022102,,,79508,0,4983,4983,162322.2,0.030698212,1534,416,254,154,124,170,39,101,39,9,53,87,77,0,11,0,0,18241,18241,20595,21066,,,,14490,19653,15481,,25640,15362,24600,16707,21114,11912,15405,25203,7048,9916,25139,8112,16706,14494,17938,17418,35967,17961,20197,20658,18000,19306,41250,,13357,12584,17443,15156,35519,,18241,,17793,#DIV/0!,1534,1084,450,1534,1044,490,1534,151,1383,1534,12,1522,1534,180,1354,1534,235,1299,1534,237,1297,1534,123,1411,1534,228,1306,8792,10823,10444,,10000,,7219,10190,7832,26421
36005022101,"Census Tract 221.01, Bronx County, New York","Census Tract 221.01, Bronx County, New York",ny,140,0,ACSSF,3617,,,,,36,5,22101,14000US36005022101,,,68558,0,3837,3837,144954.4,0.026470393,1141,108,200,127,68,123,101,54,53,31,54,37,114,42,0,29,0,27058,27058,27885,26250,,,,28917,25972,26738,,38215,27049,36905,18542,29346,18701,21862,29349,11418,15647,29032,9295,26569,25087,30129,27759,20446,,25987,24074,31789,28405,,,27221,26055,28671,26830,,,27058,,27058,#DIV/0!,1141,955,186,1141,914,227,1141,88,1053,1141,47,1094,1141,136,1005,1141,176,965,1141,139,1002,1141,81,1060,1141,194,947,12805,10236,17071,6376,,,12053,14027,11200,17989
36005022000,"Census Tract 220, Bronx County, New York","Census Tract 220, Bronx County, New York",ny,140,0,ACSSF,3616,,,,,36,5,22000,14000US36005022000,,,232610,0,1600,1600,17815.14,0.089811227,439,137,99,33,16,13,37,56,2,0,9,0,15,17,5,0,0,13350,13350,14722,11621,,,,15500,,14950,,24748,13359,24865,11509,19533,10253,11431,17143,7457,8914,19722,5913,13432,10893,16563,30893,2499,,13884,13482,20469,20694,,,12963,5326,13533,31667,,,13350,,13100,#DIV/0!,439,314,125,439,260,179,439,75,364,439,5,434,439,29,410,439,55,384,439,62,377,439,12,427,439,74,365,8216,11433,10446,,,,6616,,7362,
36005021900,"Census Tract 219, Bronx County, New York","Census Tract 219, Bronx County, New York",ny,140,0,ACSSF,3615,,,,,36,5,21900,14000US36005021900,,,141459,0,1331,1331,24369.42,0.054617628,434,69,20,35,44,41,31,84,16,4,21,15,50,4,0,0,0,30952,30952,23594,25625,,,,35096,,33125,,35440,30357,38846,28750,27461,16875,18778,23846,13875,12243,25000,8615,20714,24429,19282,16250,27262,,19545,24663,18967,17750,14750,,21563,23750,19516,7308,31336,,30952,,30595,#DIV/0!,434,358,76,434,358,76,434,40,394,434,16,418,434,92,342,434,100,334,434,32,402,434,48,386,434,51,383,13542,13377,14486,,,,13587,8113,13499,9905
36005021700,"Census Tract 217, Bronx County, New York","Census Tract 217, Bronx County, New York",ny,140,0,ACSSF,3613,,,,,36,5,21700,14000US36005021700,,,160198,0,5087,5087,82243.66,0.061852796,1589,383,195,192,91,150,87,38,109,26,105,102,43,38,7,23,0,20747,20747,10595,21797,,,,21350,43125,20500,,30988,22325,36169,15431,21459,11995,15038,26250,10495,10189,21354,7466,16912,11233,24792,14453,31806,44191,21141,12340,24792,16250,29141,,13787,9977,20000,11906,32875,44853,20747,,20488,#DIV/0!,1589,1069,520,1589,1069,520,1589,139,1450,1589,7,1582,1589,225,1364,1589,223,1366,1589,261,1328,1589,124,1465,1589,163,1426,11378,8184,12556,,,,11893,4105,10622,9647
36005021501,"Census Tract 215.01, Bronx County, New York","Census Tract 215.01, Bronx County, New York",ny,140,0,ACSSF,3609,,,,,36,5,21501,14000US36005021501,,,89700,0,4038,4038,116592.8,0.034633365,1126,152,73,95,130,94,67,103,46,43,117,84,110,12,0,0,0,30864,30864,26818,30278,,,,29732,,33333,,37438,27399,35020,30924,33339,14395,20504,35272,9461,11601,29554,9569,20545,13750,20705,30855,25909,,24479,17139,21699,31645,31600,,15697,11734,15221,28929,20921,,30864,,30591,#DIV/0!,1126,917,209,1126,877,249,1126,170,956,1126,31,1095,1126,209,917,1126,204,922,1126,96,1030,1126,90,1036,1126,211,915,11442,11028,12934,,9939,26446,10495,13739,11293,967
36005020900,"Census Tract 209, Bronx County, New York","Census Tract 209, Bronx County, New York",ny,140,0,ACSSF,3602,,,,,36,5,20900,14000US36005020900,,,132526,0,4379,4379,85579.87,0.051168577,1533,229,229,111,131,73,119,91,32,90,55,226,73,30,23,21,0,29508,29508,11750,36328,,,,30731,12292,28674,,38339,31604,41635,18971,26397,13667,16530,34245,10189,11920,38333,8811,20672,14318,31307,20188,16133,58571,20873,12128,29545,33000,,,20250,15958,31989,12239,14063,59554,29508,,29508,#DIV/0!,1533,1082,451,1533,1034,499,1533,48,1485,1533,35,1498,1533,344,1189,1533,299,1234,1533,90,1443,1533,113,1420,1533,248,1285,14545,8458,18384,,11629,,14182,9094,12413,
36005020100,"Census Tract 201, Bronx County, New York","Census Tract 201, Bronx County, New York",ny,140,0,ACSSF,3596,,,,,36,5,20100,14000US36005020100,,,285283,0,4228,4228,38384.58,0.110148387,1298,138,177,173,104,38,89,88,118,64,70,50,96,75,0,0,18,30848,30848,23690,31488,,,,30607,,23155,,40181,32238,43275,17917,25753,16518,17894,28616,11466,15168,32578,8940,21265,15218,21541,31425,41042,,21822,10188,35350,32159,,,20496,15833,18438,31218,40625,,30848,,30491,#DIV/0!,1298,1067,231,1298,1058,240,1298,64,1234,1298,18,1280,1298,243,1055,1298,178,1120,1298,151,1147,1298,139,1159,1298,148,1150,13508,14189,17276,,,,10433,,11555,5180
36005019700,"Census Tract 197, Bronx County, New York","Census Tract 197, Bronx County, New York",ny,140,0,ACSSF,3593,,,,,36,5,19700,14000US36005019700,,,148045,0,7620,7620,133308.8,0.057160496,2190,273,242,245,196,176,202,181,121,139,202,126,42,36,0,9,0,27898,27898,21442,34542,,32019,,26868,26293,26659,,32564,27183,31939,17473,26985,17095,19041,25223,10031,15190,26125,11002,20430,18547,23902,20038,18664,19453,23371,19032,25810,19444,25642,17578,18852,18240,20873,20577,11696,26000,27898,,27898,#DIV/0!,2190,1761,429,2190,1613,577,2190,410,1780,2190,69,2121,2190,355,1835,2190,230,1960,2190,198,1992,2190,105,2085,2190,282,1908,10207,10804,10691,15954,9334,,9712,10337,10215,
36005019300,"Census Tract 193, Bronx County, New York","Census Tract 193, Bronx County, New York",ny,140,0,ACSSF,3590,,,,,36,5,19300,14000US36005019300,,,238927,0,5232,5232,56715.3,0.092250234,1934,482,251,213,266,108,129,43,66,70,143,84,12,51,0,0,16,20297,20297,15000,18485,,,,22649,25179,20516,,34885,21113,40444,16333,21501,12631,11003,32426,6237,13935,20750,8709,21530,16816,22727,30150,31186,38333,22865,6840,26786,32100,35250,,20993,20139,18056,23807,30994,,20297,,20155,#DIV/0!,1934,1280,654,1934,1201,733,1934,163,1771,1934,36,1898,1934,402,1532,1934,302,1632,1934,305,1629,1934,116,1818,1934,199,1735,14158,6095,20561,,,,11720,9178,13474,
36005017902,"Census Tract 179.02, Bronx County, New York","Census Tract 179.02, Bronx County, New York",ny,140,0,ACSSF,3582,,,,,36,5,17902,14000US36005017902,,,77540,0,3653,3653,122017.4,0.029938363,1139,192,184,89,31,97,121,64,69,55,101,35,21,13,0,67,0,27088,27088,14048,31579,,,,33214,11012,30137,,36253,34554,43835,12576,16660,15224,13237,24651,11099,15608,27404,11967,21190,15546,22415,31368,17475,,30789,24506,39198,32138,,,16417,13085,20890,30556,17010,,27088,,27088,#DIV/0!,1139,846,293,1139,763,376,1139,131,1008,1139,42,1097,1139,134,1005,1139,145,994,1139,153,986,1139,35,1104,1139,153,986,12395,11724,13754,,,,11698,10171,12125,19786
36005017701,"Census Tract 177.01, Bronx County, New York","Census Tract 177.01, Bronx County, New York",ny,140,0,ACSSF,3579,,,,,36,5,17701,14000US36005017701,,,106630,0,3942,3942,95749.16,0.041170075,1125,307,80,42,110,65,62,41,27,89,36,59,94,11,0,86,16,26224,26224,9125,35417,,,,23424,,23424,,46002,25078,41307,23910,53616,16182,20050,36793,14743,10732,40148,8905,32025,17068,16912,37639,71250,,31944,16864,40718,39184,,,32107,31125,8150,17000,,,26224,,25938,#DIV/0!,1125,732,393,1125,732,393,1125,24,1101,1125,60,1065,1125,156,969,1125,247,878,1125,247,878,1125,76,1049,1125,213,912,16180,4516,20939,,,,15268,,15115,556
36005017500,"Census Tract 175, Bronx County, New York","Census Tract 175, Bronx County, New York",ny,140,0,ACSSF,3578,,,,,36,5,17500,14000US36005017500,,,151593,0,6322,6322,108012.3,0.058530387,2308,702,278,301,148,99,115,73,130,54,57,137,137,35,30,0,12,17825,17825,33036,19245,,,,13550,19821,15729,,34078,21493,39894,10814,21190,12416,15489,28261,9912,11232,29359,8938,21264,13506,22809,31375,41553,87759,24087,15909,24340,34435,,,18149,8664,17691,24403,40833,,17825,,17774,#DIV/0!,2308,1486,822,2308,1372,936,2308,168,2140,2308,24,2284,2308,578,1730,2308,473,1835,2308,377,1931,2308,147,2161,2308,384,1924,13161,14443,13509,,,,8288,12258,11487,33624
36005017100,"Census Tract 171, Bronx County, New York","Census Tract 171, Bronx County, New York",ny,140,0,ACSSF,3576,,,,,36,5,17100,14000US36005017100,,,169302,0,2,2,30.59607,0.06536787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
36005016500,"Census Tract 165, Bronx County, New York","Census Tract 165, Bronx County, New York",ny,140,0,ACSSF,3572,,,,,36,5,16500,14000US36005016500,,,187785,0,1119,1119,15433.59,0.072504197,361,103,38,8,29,41,17,12,22,0,26,18,4,43,0,0,0,25164,25164,43672,24861,,,,10972,,25703,,36227,25592,40650,9915,21993,11196,14100,28500,9653,9720,46250,8829,26169,25060,44083,20903,28333,,27381,25357,52813,21875,,,22404,14479,16944,16042,28333,,25164,,22768,#DIV/0!,361,243,118,361,216,145,361,60,301,361,0,361,361,58,303,361,142,219,361,37,324,361,24,337,361,70,291,12950,19878,11174,,,,14787,,13075,
36005016300,"Census Tract 163, Bronx County, New York","Census Tract 163, Bronx County, New York",ny,140,0,ACSSF,3570,,,,,36,5,16300,14000US36005016300,,,587582,0,154,154,678.8127,0.226866688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,12656,,,,13906,18750,6250,9375,8125,,,,,,,,,,,13750,,,,,,,,,#DIV/0!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5066,,6312,,,,4545,,3247,
